text,label,source,collected_at
"COMPLETE DISSAPOINTMENT...RUINED MY BIRTHDAY!\n\nI was in Las Vegas celebrating a significant birthday and was looking for a special place to have dinner. Upon reading the multiple positive reviews of this restaurant, I was completely fooled into trying it out. Had I known the quality of the food would be inferior, the customer service would be extremely poor and that I would have to fight with the manager to get a burnt paella dish off of my bill, I would have NEVER EVER visited this restaurant. I wish that I could have gone with my 2nd dining choice of TAO or for that sake, anything else would have been better than dining at Jaleo since I was very dissatisfied and they totally ruined my birthday dinner.\n\nThe night was off to a good start with our drinks. We ordered a variety of tapas including Gambas al ajillo, patatas bravas and croquetas de pollo. Though the portions were extremely small for the price of each dish, they were savory and had good flavor. My expectations were high for the grilled skirt steak (carne asada con piquillos) and the black noodle paella with shrimp (Fideua Negra on Calarmares y Gambas). I was hoping these dishes would be heartier because despite having enjoyed the other dishes I was still feeling very hungry. I was disappointed when I saw the small size of the steak that was cut into 4-5 small pieces) and at this time I started to get upset with the small portions and the price for each (just the small steak was $16). I was even more disappointed with the paella because again, not only was the portion small (and $25), the shrimp turned out to be bite sized pieces (like they'd taken a regular size shrimp and cut it into 4 smaller pieces), but the dish was also burnt! We discovered the dish was burned at the bottom because we were all so hungry from not getting our fill from the small portions of the dished we'd already eaten and were digging into the paella trying to eat as much of it as possible. We were only able to eat about half of it because the remainder of the dish was a crusty, burnt mess that was stuck to the bottom of the pan (similar to what would happen when you make rice at home and you don't add enough water and it sticks). When we brought the issue up to the waiter he said \""""I do apologize, but we have some new apprentice people in the kitchen\"""" and asked if we wanted a new dish. We said no because it would take about a half hour to make and by this time, it was close to 11:30 pm. Plus, I was already extremely disappointed with the food and wanted to leave. I told the waiter we were upset by the quality of the food and a few minutes later a manger came to our table to ask if everything was OK. I told her (I believe her name was Andrea) that I was surprised and disappointed that a restaurant of this caliber would be serving food that was burned and of inferior quality. Rather than accepting fault for the obviously burned paella which was at the table, she chastised us and said we should have brought the issue up sooner and that we had probably enjoyed it because we got to the bottom of the pan and that's where the burnt part was. I couldn't believe she was actually making us feel guilty for eating the dish and not bringing it up sooner. She tried to make up for it by bringing me a dessert, however I was celebrating my birthday and in most restaurants, a dessert is complimentary, so I was still not satisfied. \nWhen our bill came I was furious to see that they were still charging us the $25 for the burned paella. I brought it up to the waiter and he was flustered and didn't know what to do. Again, Andrea came to the table and said she thought they had made good on the burned dish by bringing out the dessert. I told her that I would absolutely NOT pay for the dish that was burned and that I was extremely upset for having dined at this restaurant which I thought would be of much higher quality given its inside one of Vegas's new hotels. After practically having to fight to have them take the dish off of my bill, they did indeed remove the charge, but I was already very upset and felt we had not been given the good quality service we deserved, especially for celebrating my birthday.\nBottom line, I will NEVER EVER return to this place or recommend it to others. Prices are high, portions are very small, customer service was bad and they completely ruined my birthday dinner!",negative,yelp_reviews,2026-03-27T03:28:40.632390
Yay we have a Mellow Mushroom. Mellow Mushroom was one of my favorite hangouts in Raleigh so I was stoked to find out one had opened here. I gave it 4 stars instead of 5 because of the fact that they don't take reservations..we had a large group of fourteen people and we did end up waiting almost an hour and 1/2 for a table. Luckily this place has a great selection of beer and a nice bar area. What really made up for our long wait and a bunch of cranky hungry adults was our waiter Tom I honestly don't think I have had this good of service in years. \n\nTom put in our appetizers right away made sure we all had drinks split our checks a million different ways and trusted us with the gratuity. Even though seating is first come first serve they have really large tables that can seat at least 14 people together and its a great place for large groups. \n\nNow for the food. I've eat-in at other Mellow Mushrooms and the food has always been pretty good - I don't know if I was starving our what but my pizza was awesome. I had the red skin potato pizza it tasted like potato skins on bread it was amazing and I could only it one piece it was huge. OR maybe it was the pretzel appetizer that I was full from. All in all check this place out you won't be disappointed.,positive,yelp_reviews,2026-03-27T03:28:40.632390
"Watch out Villa. You have some serious competition now! \n\nSocial Status is a new urban clothing store in downtown Pittsburgh. They are located across from the Wood Street T Station on Liberty Ave. \n\nThey carry a lot of exclusive hard to find brands like 10 Deep, BBC, Clae, Crooks and Castles, Diamond Supply Co, Gourmet, G-Shock, Ice Cream, Jordan Brand, Nike, Play Cloths, Ralph Lauren, Supra, The Hundreds, Timberland, True Religion, Undefeated and much more. \n\nFor the store to be sort of small they offer a lot of selection and sizes. There are two long racks of clothes. One on each wall in the front of the store. Underneath the racks is were they keep all of the t shirts. In the middle of the store is were all of the sneakers are in cubes on the wall. In the back of the store is were all of the denim is. Next to the denim is a cooler were all of the BBC and Ice Cream clothing is kept. Overall I really dig the design and layout of the store.\n\nEveryone who works there is very nice and helpful and the customer service is great as well. \n\nI will be back often!",positive,yelp_reviews,2026-03-27T03:28:40.632390
"Mediocre burger at best.  Can't figure out what was strange about the meat, but tasted as if something like found pork was added.  Also, burger is not grilled.  Similar to Habit burger and Smash burger all catering to a hip crowd.  If u want hip, go to Lush. Can't compare to the burgers at AJs grill.  Try Delux or Blu Burger which is right around the corner.  All else was great:  service, bar, soda fountain (cane sugar), but didn't make up for the burger.",negative,yelp_reviews,2026-03-27T03:28:40.632390
"If I could give this location a zero I WOULD.  Glancing at the reviews before me, I'm not the only person who left upset. I had to replace my damaged phone and this was the location I picked because I THOUGHT they would be nice considering it was a decent area and I knew it was 15 minutes from the house. It was a Friday at 2:30 PM.\n\nThis entire experience at this store was not just confusing but nothing but an anxiety trip.  The greeter has a poor attitude when I told him I was not here to add a line or purchase anything but I needed to replace my phone.  His attitude went way down.  Awesome.  After he ever so kindly told me I was misinformed from customer service on the phone that i could exchange my phone here. He hands me a piece of paper with the Asurion number. Mind you any other store you go to they at least HELP YOU, get you situated maybe even call the number and let you USE their land line since you have NOTHING. Nope, I used had to borrow a mobile device from a friend.  After th headache on the phone with this ignorant woman from Asurion who was incredibly unprofessional.  I walked back in WITH A SMILE ON.  Through this whole hair pulling process I stayed calm with everyone!  Instead I was the one who received poor attitude.\n\nMind you now it's close to 4 PM, Lee Ann the store manager came over to ask us what she could help us with.  She said she had seen us here awhile & I told her the greeter of her store has a poor attitude.  She then let him know to have I needed to be helped next and bumped me up the line. Tony tried to help me but he seemed to not be all there today from the rush of the new iPhones.. I told him I had to fill out the afidated process and get a copy of my recent bill.  He tried to look up my purchase history at the store instead (which was wrong) and asked me \""""Do you have the Moto Atrix\""""?  I said \""""No, I have the galaxy note II and I didn't buy it from this location\"""".  He then tells me, \"""" Oh, well I don't see it here so I can't help you\"""".  At this point I just want to throw my hands in the air and leave.\n\nColeen the assistant manager overheard the conversation and came over to see if she could help. I told her I was simply trying to replace my phone, I had gotten off the phone with customer service and was mistaken and was corrected by my friend it was Asurion I has spoken with. My nerves were just though the roof. Well Coleen did help, i filled the form out, she faxed everything over for me.  She said, \""""Not to worry\"""", and the process was \""""all set\"""".  I'm thrilled because I had this done before the cut off date that day so I should of gotten my phone the next day.\n\nYesterday my bf calls the insurance company to find out where my phone was, and the kind woman over the phone says to him, \""""let's finish the process so we can send out your new phone\"""".  So apparently I should of called the insurance company to make sure the paperwork was faxed over, and finalize the transaction.  I returned to the store to let Lee Ann know that I had not received my phone and that the paperwork wasn't finalized and I did feel as though I should of been told to make a call to the insurance company.\n\nWell after we went back and fourth as polite as I could be with Lee Ann she just wanted to lock horns with me. I told her I was simply there to let her know how the situation went yesterday and how I was unhappy with the service. I should of known about this finalized call.  She then proceeded to tell me, \""""Well if we had to call every time that happened, I just don't know\"""".  I could tell this conversation was going no where fast. I'm pretty good at reading body language and she was making me uncomfortable with her tone on top of it, like I did something wrong for bringing this to her attention.\n\nMind you earlier when we were waiting for her, she came out of the backroom and wished other customer's to have a great night..  I took it personal when she didn't even bother to say that to us when we were leaving after I had told her, \"""" Well I hope you enjoy your vacation\"""".  I can't believe how bitter she came off to not only me but this guy that interrupted our conversation saying he needed help. She turned to him and says, \""""WELL, I'm with a customer and you'll just HAVE TO WAIT\"""".  My point being, this WHOLE thing could of been resolved, swiftly and promptly within a 20 minute spand if I was helped correctly. But Lee Ann couldn't be BOTHERED at her job, I just wanted to leave before I wasted my breath anymore. Sorry, I was an inconvenience and I will take my business where it's appreciated.\n\nI'm not happy Micheal (the guy we bought our Note IIs from) was transferred to the Meadows Mall! I will make sure to deal strictly with him since he treated us well, never hid anything from us, told us everything we should of expected and then some. He went above & beyond our expectations. I liked that he basically held our hand through all the entire process, that's customer service.",negative,yelp_reviews,2026-03-27T03:28:40.632390
"Food is extremely salty. The california roll has too much mayo. I cant sleep my chest hurts from all the sodium. Seems like during happy hour the chef just doesnt give a shit about how the food looks and tastes. Service is awful too, sat and waited for 20 min after meal to get our check. All around a shitty experience. Feels like im having a heart attact",negative,yelp_reviews,2026-03-27T03:28:40.632390
"I've been to Benihannas several times in a California and Arizona. I must say that there isn't any consistency with this place. The one here in chandler is not very good. I think they are surviving off of the reputation not customer service. First the girl working as the hostess needs to learn how to smile and actually act like she likes her job. Word of advice for her. If you can't smile, be cordial, have a personality then quit and find another line of work but obviously interacting with the public is not your calling. \n\nVery long wait to eat.... The servers are slow and you have to wait forever just to get drinks and refills...\n\nI think for $100 I can spend it elsewhere and get better service and food...",negative,yelp_reviews,2026-03-27T03:28:40.632390
"Todd English P.U.B. was just what I needed to have an escape from the escape of Vegas.  Sometimes, the glitz and the glamor is fun and all, but geez, sometimes a girl just needs a good beer.  Thankfully this place is here because as a craft beer lover, I have a refuge from all the cosmos and sparkling champagne.  I was quite content in my jeans and t-shirt, just being me.\n\nThe food is very good.  Not over the top, but casual food.  I had the lamb sandwich from the carvery.  It was very tender and the apple chutney and blue cheese fondue made excellent sauce choices.  There was a variety of bread to choose from and challah seemed like the best choice.  The sweet potato fries were very crisp and hot too!  Oh, on a whim I had an oyster shooter.  A oyster with cocktail sauce swimming in vodka and a splash of beer sounded like a perfect idea.\n\nThis place really shines on beer though.  Although it is not the ultimate craft beer bar in the world, it is different from all the other bars in Vegas.  You can get flights and I was impressed they had cask beer.",positive,yelp_reviews,2026-03-27T03:28:40.632390
"Carefree Station is gone! All property seized (by plaza owners?). Place is completely empty, tables, chairs, fixtures...gone. Been here a helluva lot of years.\n\nI'll miss the patio; RIP Carefree Station.",negative,yelp_reviews,2026-03-27T03:28:40.632390
"Not even a month after I posted my original review I check my email and find a Groupon for Due Forni. $10 for $20 worth of food. Most of Yelp's readers are familiar with Groupon and why businesses use it. I would definitely do a \""""Pause and Reflect\"""" moment before snapping up their Groupon as again, it's just not all that it's cracked up to be. \n\nBy the way someone ignored my advice and went there Friday night and brought some back. Good pizza can be ate cold. Not this stuff. Bleech. And how any place can massacre San Marzano tomatoes like they do is just wrong, and a damn shame.",negative,yelp_reviews,2026-03-27T03:28:40.632390
I took my dog in there because she was having a hard time breathing. We told the doctor and she just looked at us like we had to heads. She just let my dog lay there for a good 15 minutes before she even made any suggestions. She said it could be this or that but didn't try to help her at that immediate minute. She was dying and we were so unhappy with this Vet and we\n\n recommend you don't take your dog to this clinic.,negative,yelp_reviews,2026-03-27T03:28:40.632390
"By word of mouth we were directed to the Wynn for the buffet a couple days ago and I can't stop thinking about the amazing variety, flavor, freshness and ultimate service we encountered. \nThis is the first buffet I have ever been to that used fresh ingredients to bring unique and full flavors without dumping onions and garlic in to compensate for lack of talent.  If I could, I would give this a 6 star all day\n,,,,,oh, and to add, I have tried many attempts here at home to try sushi but never could get it down, the sushi at the Wynn was my first and couldn't get enough,,,,we are back at home in Minnesota now and I can't imagine heading to another buffet here (sad as it is).",positive,yelp_reviews,2026-03-27T03:28:40.632390
"Clean restaurant and friendly staff. \n\nOrdered shaken beef, spring rolls and pho dac biet.  \n\nOverall the food is good.  The pho broth could be hotter and a little more robust but the flank, tendon, tripe where all good. \n\nRecommended.",positive,yelp_reviews,2026-03-27T03:28:40.632390
Normally I like this place but I was just there a few days ago and the service was horrible. Waited a hour to get the food. I heard it's under new management. So if that's true then this is how they will run things. Not going back..,negative,yelp_reviews,2026-03-27T03:28:40.632390
"Do not waste your money. If I could give them a negative star I would. We got some passes for dirt cheap and decided to give it shot. It was not fun, some of their so called lab equipment was not working and at the end after you solve the crime they want you to pay for your certificate. You can also pick to get it email for free...umm I picked email but people who pay full price of 30 bucks and they still have to pay for a freakin certificate! Please stay away I promise you will be disappointmented.",negative,yelp_reviews,2026-03-27T03:28:40.632390
"I am usually not a great fan of crepes, but the wife is and groupon/living social facilitated yet another venture to a new place. Crispy Crepe is located directly on South Blvd in the Dilworth area. We sat on the patio out front, which made for interesting people watching as well as some road rage incidents.\n\nWe were both starved and each ordered a savory crepe. I went with the Chipolte Chicken and the wife chose the Grilled Marinated Shrimp.  Both crepes were loaded with filling material on top of amazing flavors. We also got some lattes, maple syrup for me and pumpkin spice for the wife. Again, I am not usually a latte fan, but crispy crepe's maple syrup version worked for me. \n\nWhile we were already well fed, we still opted for a dessert, which was my idea and that almost never happens. The maple delight Liege waffle was calling my name as soon as I saw it on the menu. I am sure that it's clear by now that I'm a big fan of anything maple. OMG, I would return for the Liege waffles alone!\n\nService was good, and we will definitely be returning.",positive,yelp_reviews,2026-03-27T03:28:40.632390
I sat at the bar to have some dinner. Ordered the hanger steak which was about $26. It was cooked medium rare like i instructed. It was served over some potatoes Brussel sprouts. My disappointment was that it was cold. The cold steak made it crewy and difficult to eat. I took 2 bites and told the waiter that the steak was cold and i was  not happy. He told me well its really cold in here so you kinda have eat it quick... What? I wont come back here. I cant believe i was served a COLD steak,negative,yelp_reviews,2026-03-27T03:28:40.632390
"Y'all, THE VEGGIE BURGER. I actually prefer Carolina Ale House's use of a Morningstar Farms patty topped with lettuce, tomato, pickles, cheese, onion rings, and barbecue sauce over the homemade versions most places disappoint with. Also, lets talk about the fries, which were salty perfection. $2 beer pints (err, they ran out of Magic Hat #9) and this place was a great stop before and after the Pearl Jam concert!",positive,yelp_reviews,2026-03-27T03:28:40.632390
"Harris Teeter provides a quick and convenient shopping experience. This particular location is open 24 hours. I find that a huge perk for those late night cravings!\n\nEach time I have shopped at this particular store, I have had the friendliest experiences. The stock employees and the check-out employees are eager to help, smile, and provide great customer service. I was waiting at the Customer Service desk one night and overheard a frustrated customer talking about a particular salt made especially for popcorn and he was not pleasant to the employee. She handled herself very well and I could tell customer service was a priority. \n\nHarris Teeter offers organic and earth friendly products. In addition, you want to sign up for their V-card (or something) to save on deals throughout the store. The store seems slightly more expensive than other Harris Teeter's (perhaps because of the overhead and location).",positive,yelp_reviews,2026-03-27T03:28:40.632390
I am so excited to be here because it's yummy!!\nI ordered the crispy root appetizer and it was very good and nicely presented\n\nDrunken noodles were so good and looked beautiful!\nExcellent service!,positive,yelp_reviews,2026-03-27T03:28:40.632390
"My favorite sushi bar in the SW.  \n\nAYCE must haves:\n*MISO BLACK COD!  This is incredible!  Do not miss this\n*808 Special!  I'm a pretty generic sushi lover, meaning I'm not huge on sashimi and I like the sweet, tempura and fried rolls that appeal to most everyone; so with that said, this roll appeals to my taste.  It is just a damn good roll, that's has a a little kick to it as well!\n\nHappy Hour must have:\n*Ahi Poke Salad:  (Last time I got this, it was served on lettuce instead of seaweed, but I got it togo...i like the seaweed better).  It's big and plentiful of tender, marinated ahi tuna!  It's great!\n\nThe food is great and the service is awesome!  Definitely give 808 a shot!",positive,yelp_reviews,2026-03-27T03:28:40.632390
Great place to hang out. The staff really cares about their patrons. Good food and talented bartenders.,positive,yelp_reviews,2026-03-27T03:28:40.632390
"We got delivery for 13 mild wings, 13 garlic butter parm, and 6 of the jalepano gold.  The food was hot but not worth the price (30 after tip).  The wings were over cooked and dry.  The garlic butter parm was mostly just butter, the mild wings were barely covered in sauce.  The jalepano gold had good flavor but were still over cooked, but not nearly as bad as the other wings.  For being called 51 wings, one would think their wings would be good!  And I'm not even that picky when it comes to food, especially being 7 months pregnant, I'll devour anything.  However, this place was a huge let down and I would not recommend this place to anyone.",negative,yelp_reviews,2026-03-27T03:28:40.632390
"I ate here twice, once for breakfast and once for lunch.  I was very pleased with both meals.  The food was quite good and our waiter was amazing and fast and super friendly, especially considering the place was packed.\n\nFor breakfast I had a mushroom and cheese omelette, which came with potatoes and toast.  The toast is served in a basket with small containers of jam in really good flavors like strawberry and raspberry, not the crappy mixed fruit or grape cheapness that most restaurants try to get away with.  It also comes with a little container of JIF peanut butter.  That is adorable. Points were scored.  \n\nI also ordered the Sunrise cocktail, which was divine.  It was fresh squeezed orange juice, champagne and peach schnapps, or something, mmm.  My favorite thing was the simplest, a side order of grilled tomatoes.  What an awesome concept.  I wish I could order them in more restaurants. \n\nA few days later I visited for lunch and had a BLT minus the B and with some C, so you know, a cheese sandwich.  It was also quite tasty, and although you may think it's hard to mess up a cheese sandwich, I've cried over a cheese sandwich before so yeah...good stuff.",positive,yelp_reviews,2026-03-27T03:28:40.632390
"Great quality , fresh Persian food , great kababs!  The chef here knows how to make every dish on their menu perfect.",positive,yelp_reviews,2026-03-27T03:28:40.632390
"One of the better burgers I have had, the meat was cooked just as asked, the fries were crispy and not too salty, but the check was big. Our total was 90 bucks for 4 burgers and 1 fries. The farm burger was pretty good, I felt it was better than the hells kitchen burger. The food was 5 star, but the value for money was less on my eyes.\n\nThe host at the front desk couldn't hold our table for a couple more minutes which was not what I expected... When we got a table, it had enough place and the rest of our party just sat in. Food came out fairly quick for how busy they seemed",positive,yelp_reviews,2026-03-27T03:28:40.632390
"This place is alright.  There's a lot of stuff to order which isn't even listed on the menu that's given to you.  You just kind of have to look around at the food that's written on the pieces of paper all around the place.  It can get a bit crowded, and it's hard to sit if you have a lot of people in your group.  \n\nThe food is pretty small portion wise thought it's not bad.  I actually thought the baby soft shell crab was interesting.  I have no idea what the names of the foods were since I arrived a bit late so sorry about that, but nothing was that bad or great even.  It was good though.  \n\nThe sake and beer prices aren't too bad either since that's what I like doing... drinking!  It's an okay place to chill, but a bit small for my taste.",positive,yelp_reviews,2026-03-27T03:28:40.632390
"I love Vegas.  I love the hotels.  I've never been to the Palazzo but it sound schnazzy enough.  I walked up to the guest tower and WHAT?  WHAT IS THIS?  THE COFFEE BEAN & TEA LEAF RIGHT HERE?  All I have to do is drag my hungover body down the elevator and about 25 feet and I can have my beloved [coffee bean & tea leaf]?  Geezus.  I almost died.\n\nOf course, like everything in hotel/Vegas, it will cost you almost double what you usually pay in the \""""real world\"""".  I got my regular hazelnut soy latte for about $7.50 (about $4 back in the real world).  It was delicious though and it made me consider drinking coffee instead of alcohol for .2 seconds.  It was always pretty busy but they have an efficient process back there.  Delicious....",positive,yelp_reviews,2026-03-27T03:28:40.632390
"Not a fan.  The parking lot was such a zoo that there was almost a fight over a parking space.  I went in solely for lunch, specifically to try their salad bar.  It was a disaster.  They were out of items and it was a bit unkempt.  Think I'll stay tried and true to Charlotte's very own Harris Teeter!",negative,yelp_reviews,2026-03-27T03:28:40.632390
"They have one of these stores in NYC that is vastly cooler (both in temp and it atmosphere.)  Honestly, no matter how big an M+M fan you are, in a city where Vosges, Payard, Jean Philippe, Ethyl's, and about 100 other shoppes are within 1/4 mile......why bother?  If I want M&Ms I'll go to the gas station.",negative,yelp_reviews,2026-03-27T03:28:40.632390
The chow mein was pretty oily and I was very disgusted that the fortune cookies we got seemed so old and stale. They should of thrown away then serve them to guest. Also I tipped the driver and he never ever said thank you for your business or thanks for my tip. I felt that was rude service.,negative,yelp_reviews,2026-03-27T03:28:40.632390
"Cool place, decent food. I like the funky soda selection.",positive,yelp_reviews,2026-03-27T03:28:40.632390
Best BBQ in phoenix area hands down. I love BBQ and since moving to the valley back in 98 have had a hard time finding any good bbq. I hate chain restaturants like Famous Daves and am glad I found Andrews. Huge portions and great BBQ sauce. Highly recommend pulled pork sandwich..,positive,yelp_reviews,2026-03-27T03:28:40.632390
Been going here for almost 2 years.  Food is the same but now there's a $5.50 service charge for two all you can eat meals. Waitress said it was a 15% service charge/automatic tip. The actual percentage is just over 17% and it was strange that it was just hand written on the check and then entered in as a tip on the credit card charge. So the large advertisements for a 15.95 meal aren't that accurate.,negative,yelp_reviews,2026-03-27T03:28:40.632390
"We were hankering for some good BBQ and stumbled upon a place called T.C.'s Rib Crib. Again, we used our entertainment book coupon to save $15 so why not splurge and order more than we should. We get to the place and its on the smaller side. There's about 12 tables and thats about it. I heard if you order to go, its gonna be like a fast food place experience... But if you dine in, they promptly seat you, bring you table settings, and give you the full service you would expect from a nicer restaurant. We get there around 5pm on a Saturday and almost all the tables were full. I take that as a good sign. We get the menus and start looking over the choices. Meats meats meats was the name of the game. I ordered the Lot's O' Meat Meal ($18.00) which comes with 3 meats, 2 sides, and a corn bread. The meats to choose from were: beef tips, pulled pork, beef brisket, links (2), 1/4 rib slab, 1/4 chicken. The sides to choose from were: Grandma Georgia's Macaroni and Cheese, Aunt Ada's Potato Salad, Big Sam's Baked Beans, Cousin Joe's Greens, Uncle Earl's Coleslaw, Regular Fries, Onion Rings, Fried Jalapenos, Wedge Cut Fries, Fried Okra, Sweet Potato French Fries. Wowzers, thats alot!\n\nSo for my meats I get the beef brisket, hot links, and 1/4 rib slab. The rib slab was a choice of baby back, beef, or spare ribs. I got the baby back ribs. My sides were Grandma Georgia's Mac and Cheese and Onion Rings. My friend ordered the full rack of baby back ribs ($18.00) which also came with 2 sides and a corn bread. Her sides were Sweet Potato French Fries, YUM!, and Wedge Cut Fries.\n\nMan was the food tasty. The meats were tender and super flavorful and the sides were huge. The best part is that I ordered a small fountain drink (sm $1.49 lg $2.49) since it was all you can drink and the waitress brings me a large 32 oz drink. I was like \""""I ordered the small\"""" and she replied \""""That is the small.\"""" Wow. I guess the large is a 44+ oz size then.\n\nThe $15 coupon definitely paid off and the food was really really good. I would definitely go back to this place. This was way better than Memphis Championship BBQ.",positive,yelp_reviews,2026-03-27T03:28:40.632390
"It is now called Transformations, in Silverado ranch area.\n\nI had high hopes for this place as my first appt. went well.  But then every appt after that, there were issues.  Once again, it's difficult to find a professional black hair salon, where they really care about your hair and desire to help you maintain healthy  hair.\nEvery visit with the stylist was met with 'attitude'.  Ms. M was not open to comments about how I wanted to have my hair done and refused to give any information on the products she used for fear that I would go buy it for at home use.  Isn't that the most selfish, non professional and paranoid position to take?  Mind you I was a weekly client.  The worst thing that happened is she left product in my hair that should have been washed out and my hair started shedding the next morning. I believe this was done on purpose because I had continued to ask her to make sure I was dry before putting heat on my hair.  My mistake was not getting up and walking out with my wet head.  I'd still have my hair if I did.",negative,yelp_reviews,2026-03-27T03:28:40.632390
"The Chicago Gyro is served with the wallop of awesome dressing. Even though a big eater, I stretched this gyro and fries for 2 lunches. Their service is crisp and get you the food, provide a to go box - if necessary - and give their thanks. Love it. \n\nLooking forward to trying their Middle Eastern eats. Note: pay the buck extra and get the gyro with the salad. Fresh greens and nice size salad.",positive,yelp_reviews,2026-03-27T03:28:40.632390
